"PublYearMonth","Company","PSOE","PP","VOX","UP","Cs","ERC","CC","Uncertain","n","PublDate","collectPeriodFrom","collectPeriodTo","approxPeriod","house"
"2006-sep","Opina",0.43,0.39,NA,0.04,NA,0.013,NA,NA,NA,2006-09-14,2006-09-13,2006-09-13,FALSE,"Opina"
"2006-aug","Opina",0.43,0.38,NA,0.035,NA,0.015,NA,NA,NA,2006-09-01,2006-08-31,2006-08-31,FALSE,"Opina"
"2006-jul","CIS",0.406,0.369,NA,0.05,NA,0.021,NA,NA,2482,2006-07-17,2006-07-10,2006-07-16,FALSE,"CIS"
"2006-jul","Opina",0.45,0.39,NA,0.035,NA,0.025,NA,NA,800,2006-07-15,2006-07-14,2006-07-14,FALSE,"Opina"
"2006-jul","GESOP",0.428,0.388,NA,0.054,NA,0.022,NA,NA,1000,2006-07-05,2006-06-30,2006-07-04,FALSE,"GESOP"
"2006-jun","Opina",0.45,0.38,NA,0.04,NA,0.025,NA,NA,1000,2006-06-23,2006-06-21,2006-06-22,FALSE,"Opina"
"2006-jun","Metroscopia",0.438,0.367,NA,0.05,NA,NA,NA,NA,NA,2006-06-03,2006-06-02,2006-06-02,FALSE,"Metroscopia"
"2006-jun","Opina",0.45,0.38,NA,0.045,NA,0.02,NA,NA,800,2006-06-02,2006-06-01,2006-06-01,FALSE,"Opina"
"2006-may","Opina",0.45,0.39,NA,0.055,NA,0.02,NA,NA,NA,2006-06-01,2006-05-31,2006-05-31,FALSE,"Opina"
"2006-may","Sigma Dos",0.417,0.402,NA,0.046,NA,0.022,NA,NA,800,2006-05-26,2006-05-24,2006-05-25,FALSE,"Sigma Dos"
"2006-may","Opina",0.45,0.38,NA,0.045,NA,0.01,NA,NA,NA,2006-05-20,2006-05-19,2006-05-19,FALSE,"Opina"
"2006-may","Opina",0.45,0.4,NA,0.035,NA,0.02,NA,NA,1000,2006-05-06,2006-05-05,2006-05-05,FALSE,"Opina"
"2006-apr","CIS",0.403,0.382,NA,0.054,NA,0.02,NA,NA,2481,2006-05-01,2006-04-24,2006-04-30,FALSE,"CIS"
"2006-apr","GESOP",0.433,0.395,NA,0.054,NA,0.023,NA,NA,1002,2006-04-23,2006-04-19,2006-04-22,FALSE,"GESOP"
"2006-apr","Opina",0.46,0.38,NA,0.04,NA,0.02,NA,NA,1000,2006-04-21,2006-04-20,2006-04-20,FALSE,"Opina"
"2006-mar","Opina",0.44,0.39,NA,0.04,NA,0.025,NA,NA,1000,2006-03-31,2006-03-30,2006-03-30,FALSE,"Opina"
"2006-mar","Metroscopia",0.445,0.368,NA,0.05,NA,NA,NA,NA,1003,2006-03-31,2006-03-28,2006-03-30,FALSE,"Metroscopia"
"2006-mar","Sigma Dos",0.423,0.396,NA,0.052,NA,NA,NA,NA,1000,2006-03-28,2006-03-23,2006-03-27,FALSE,"Sigma Dos"
"2006-mar","Opina",0.46,0.38,NA,0.045,NA,0.02,NA,NA,1000,2006-03-25,2006-03-24,2006-03-24,FALSE,"Opina"
"2006-mar","Opina",0.46,0.37,NA,0.04,NA,0.023,NA,NA,NA,2006-03-24,2006-03-23,2006-03-23,FALSE,"Opina"
"2006-mar","Opina",0.43,0.39,NA,0.04,NA,0.02,NA,NA,1000,2006-03-17,2006-03-15,2006-03-16,FALSE,"Opina"
"2006-mar","Sigma Dos",0.408,0.407,NA,0.05,NA,NA,NA,NA,1000,2006-03-10,2006-03-07,2006-03-09,FALSE,"Sigma Dos"
"2006-mar","Opina",0.45,0.4,NA,0.05,NA,0.02,NA,NA,1000,2006-03-03,2006-03-02,2006-03-02,FALSE,"Opina"
"2006-feb","Opina",0.42,0.39,NA,0.04,NA,0.02,NA,NA,1000,2006-02-17,2006-02-16,2006-02-16,FALSE,"Opina"
"2006-feb","Opina",0.41,0.4,NA,0.045,NA,0.015,NA,NA,1000,2006-02-03,2006-02-02,2006-02-02,FALSE,"Opina"
"2006-feb","GESOP",0.419,0.401,NA,0.055,NA,0.02,NA,NA,1000,2006-02-03,2006-01-30,2006-02-02,FALSE,"GESOP"
"2006-jan","CIS",0.396,0.38,NA,0.049,NA,0.024,NA,NA,2484,2006-01-30,2006-01-23,2006-01-29,FALSE,"CIS"
"2006-jan","Opina",0.41,0.4,NA,0.04,NA,0.02,NA,NA,1000,2006-01-28,2006-01-26,2006-01-27,FALSE,"Opina"
"2006-jan","Opina",0.42,0.39,NA,0.05,NA,0.017,NA,NA,NA,2006-01-22,2006-01-21,2006-01-21,FALSE,"Opina"
"2006-jan","Metroscopia",0.393,0.404,NA,0.056,NA,NA,NA,NA,1000,2006-01-18,2006-01-10,2006-01-17,FALSE,"Metroscopia"
"2006-jan","Opina",0.42,0.39,NA,0.05,NA,0.025,NA,NA,1000,2006-01-04,2006-01-03,2006-01-03,FALSE,"Opina"
"2005-dec","Sigma Dos",0.415,0.405,NA,0.047,NA,0.021,NA,NA,800,2005-12-29,2005-12-26,2005-12-28,FALSE,"Sigma Dos"
"2005-dec","Opina",0.425,0.4,NA,0.045,NA,0.02,NA,NA,NA,2005-12-08,2005-12-07,2005-12-07,FALSE,"Opina"
"2005-nov","Opina",0.42,0.4,NA,0.045,NA,0.023,NA,NA,1000,2005-11-18,2005-11-17,2005-11-17,FALSE,"Opina"
"2005-nov","Opina",0.41,0.4,NA,0.055,NA,0.025,NA,NA,1000,2005-11-09,2005-11-07,2005-11-08,FALSE,"Opina"
"2005-nov","Opina",0.41,0.405,NA,0.045,NA,0.029,NA,NA,1000,2005-11-04,2005-11-03,2005-11-03,FALSE,"Opina"
"2005-oct","CIS",0.397,0.377,NA,0.048,NA,0.024,NA,NA,2489,2005-10-29,2005-10-21,2005-10-28,FALSE,"CIS"
"2005-oct","Opina",0.42,0.405,NA,0.04,NA,0.024,NA,NA,1000,2005-10-15,2005-10-14,2005-10-14,FALSE,"Opina"
"2005-oct","GESOP",0.412,0.399,NA,0.057,NA,0.024,NA,NA,1000,2005-10-12,2005-10-09,2005-10-11,FALSE,"GESOP"
"2005-oct","Sigma Dos",0.401,0.406,NA,0.054,NA,NA,NA,NA,1000,2005-10-07,2005-10-04,2005-10-06,FALSE,"Sigma Dos"
"2005-oct","Opina",0.42,0.4,NA,0.04,NA,0.024,NA,NA,1300,2005-10-07,2005-10-04,2005-10-06,FALSE,"Opina"
"2005-oct","Opina",0.42,0.4,NA,0.05,NA,0.02,NA,NA,NA,2005-10-02,2005-10-01,2005-10-01,FALSE,"Opina"
"2005-sep","Metroscopia",0.416,0.382,NA,0.053,NA,NA,NA,NA,1000,2005-09-30,2005-09-23,2005-09-29,FALSE,"Metroscopia"
"2005-sep","Opina",0.44,0.38,NA,0.045,NA,0.025,NA,NA,1000,2005-09-21,2005-09-19,2005-09-20,FALSE,"Opina"
"2005-sep","Opina",0.44,0.39,NA,0.037,NA,0.025,NA,NA,1000,2005-09-16,2005-09-15,2005-09-15,FALSE,"Opina"
"2005-sep","Opina",0.45,0.37,NA,0.05,NA,0.023,NA,NA,NA,2005-09-02,2005-09-01,2005-09-01,FALSE,"Opina"
"2005-jul","Sigma Dos",0.425,0.391,NA,0.051,NA,NA,NA,NA,1000,2005-07-29,2005-07-26,2005-07-28,FALSE,"Sigma Dos"
"2005-jul","CIS",0.419,0.364,NA,0.051,NA,0.023,NA,NA,2425,2005-07-22,2005-07-13,2005-07-21,FALSE,"CIS"
"2005-jul","Metroscopia",0.438,0.374,NA,0.035,NA,NA,NA,NA,1000,2005-07-07,2005-07-01,2005-07-06,FALSE,"Metroscopia"
"2005-jun","Opina",0.455,0.39,NA,0.05,NA,0.023,NA,NA,1000,2005-06-30,2005-06-29,2005-06-29,FALSE,"Opina"
"2005-jun","GESOP",0.428,0.379,NA,0.06,NA,0.026,NA,NA,1000,2005-06-30,2005-06-27,2005-06-29,FALSE,"GESOP"
"2005-may","Opina",0.45,0.38,NA,0.038,NA,0.025,NA,NA,NA,2005-05-20,2005-05-19,2005-05-19,FALSE,"Opina"
"2005-may","Opina",0.455,0.38,NA,0.04,NA,0.02,NA,NA,1000,2005-05-13,2005-05-12,2005-05-12,FALSE,"Opina"
"2005-may","Metroscopia",0.443,0.373,NA,0.05,NA,NA,NA,NA,1000,2005-05-06,2005-04-27,2005-05-05,FALSE,"Metroscopia"
"2005-may","CIS",0.412,0.366,NA,0.052,NA,0.021,NA,NA,2477,2005-05-05,2005-04-27,2005-05-04,FALSE,"CIS"
"2005-apr","GESOP",0.432,0.382,NA,0.059,NA,0.022,NA,NA,1003,2005-04-27,2005-04-22,2005-04-26,FALSE,"GESOP"
"2005-apr","Opina",0.43,0.38,NA,0.05,NA,0.017,NA,NA,1000,2005-04-22,2005-04-21,2005-04-21,FALSE,"Opina"
"2005-apr","Celeste-Tel",0.423,0.386,NA,0.054,NA,NA,NA,NA,800,2005-04-08,2005-04-04,2005-04-07,FALSE,"Celeste-Tel"
"2005-mar","Sigma Dos",0.437,0.38,NA,0.045,NA,0.026,NA,NA,800,2005-03-11,2005-03-08,2005-03-10,FALSE,"Sigma Dos"
"2005-mar","Opina",0.44,0.38,NA,0.05,NA,0.014,NA,NA,1000,2005-03-10,2005-03-09,2005-03-09,FALSE,"Opina"
"2005-feb","Opina",0.44,0.39,NA,0.04,NA,0.023,NA,NA,1000,2005-02-24,2005-02-23,2005-02-23,FALSE,"Opina"
"2005-feb","Opina",0.45,0.38,NA,0.04,NA,0.026,NA,NA,1000,2005-02-03,2005-02-02,2005-02-02,FALSE,"Opina"
"2005-jan","CIS",0.424,0.357,NA,0.054,NA,0.023,NA,NA,2495,2005-01-25,2005-01-19,2005-01-24,FALSE,"CIS"
"2005-jan","GESOP",0.438,0.378,NA,0.059,NA,0.018,NA,NA,1500,2005-01-23,2005-01-19,2005-01-22,FALSE,"GESOP"
"2005-jan","Opina",0.45,0.37,NA,0.045,NA,0.025,NA,NA,NA,2005-01-20,2005-01-19,2005-01-19,FALSE,"Opina"
"2005-jan","Sigma Dos",0.431,0.382,NA,0.049,NA,NA,NA,NA,1400,2005-01-06,2005-01-04,2005-01-05,FALSE,"Sigma Dos"
"2005-jan","Opina",0.44,0.39,NA,0.055,NA,0.015,NA,NA,1350,2005-01-05,2005-01-04,2005-01-04,FALSE,"Opina"
"2004-dec","Opina",0.45,0.365,NA,0.045,NA,0.02,NA,NA,1000,2004-12-17,2004-12-15,2004-12-16,FALSE,"Opina"
"2004-dec","Opina",0.45,0.37,NA,0.045,NA,0.024,NA,NA,NA,2004-12-15,2004-12-14,2004-12-14,FALSE,"Opina"
"2004-dec","Sigma Dos",0.428,0.387,NA,0.048,NA,0.024,NA,NA,1000,2004-12-03,2004-12-01,2004-12-02,FALSE,"Sigma Dos"
"2004-nov","Opina",0.45,0.38,NA,0.04,NA,0.025,NA,NA,NA,2004-11-19,2004-11-18,2004-11-18,FALSE,"Opina"
"2004-nov","Opina",0.44,0.375,NA,0.047,NA,0.02,NA,NA,1000,2004-11-05,2004-11-04,2004-11-04,FALSE,"Opina"
"2004-oct","CIS",0.421,0.361,NA,0.055,NA,0.02,NA,NA,2494,2004-10-27,2004-10-21,2004-10-26,FALSE,"CIS"
"2004-oct","Opina",0.44,0.38,NA,0.042,NA,0.025,NA,NA,1000,2004-10-22,2004-10-21,2004-10-21,FALSE,"Opina"
"2004-oct","Opina",0.45,0.38,NA,0.045,NA,0.025,NA,NA,1000,2004-10-08,2004-10-07,2004-10-07,FALSE,"Opina"
"2004-oct","Sigma Dos",0.443,0.374,NA,0.051,NA,0.024,NA,NA,NA,2004-10-08,2004-10-05,2004-10-07,FALSE,"Sigma Dos"
"2004-sep","Celeste-Tel",0.425,0.393,NA,0.05,NA,0.026,NA,NA,NA,2004-09-27,2004-09-26,2004-09-26,FALSE,"Celeste-Tel"
"2004-sep","GESOP",0.436,0.383,NA,0.057,NA,0.021,NA,NA,1500,2004-09-25,2004-09-22,2004-09-24,FALSE,"GESOP"
"2004-sep","Opina",0.46,0.37,NA,0.05,NA,0.03,NA,NA,1000,2004-09-23,2004-09-21,2004-09-22,FALSE,"Opina"
"2004-sep","Opina",0.46,0.39,NA,0.04,NA,0.025,NA,NA,NA,2004-09-17,2004-09-16,2004-09-16,FALSE,"Opina"
"2004-sep","Opina",0.445,0.375,NA,0.045,NA,0.025,NA,NA,NA,2004-09-03,2004-09-02,2004-09-02,FALSE,"Opina"
"2004-jul","Sigma Dos",0.438,0.371,NA,0.053,NA,NA,NA,NA,1000,2004-07-26,2004-07-25,2004-07-25,FALSE,"Sigma Dos"
"2004-jul","Celeste-Tel",0.415,0.399,NA,0.052,NA,0.026,NA,NA,601,2004-07-22,2004-07-12,2004-07-21,FALSE,"Celeste-Tel"
"2004-jul","CIS",0.44,0.368,NA,0.05,NA,0.026,NA,NA,2487,2004-07-17,2004-07-09,2004-07-16,FALSE,"CIS"
"2004-jun","Opina",0.45,0.37,NA,0.045,NA,0.029,NA,NA,1000,2004-06-18,2004-06-17,2004-06-17,FALSE,"Opina"
"2004-jun","Sigma Dos",0.426,0.379,NA,0.052,NA,NA,NA,NA,1000,2004-06-03,2004-06-01,2004-06-02,FALSE,"Sigma Dos"
"2004-may","Opina",0.45,0.37,NA,0.045,NA,0.025,NA,NA,1000,2004-05-25,2004-05-24,2004-05-24,FALSE,"Opina"
"2004-may","Opina",0.47,0.37,NA,0.045,NA,NA,NA,NA,1000,2004-05-14,2004-05-13,2004-05-13,FALSE,"Opina"
"2004-apr","CIS",0.458,0.354,NA,0.049,NA,0.023,NA,NA,2493,2004-04-28,2004-04-22,2004-04-27,FALSE,"CIS"
"2004-apr","Sigma Dos",0.451,0.392,NA,0.036,NA,NA,NA,NA,NA,2004-04-27,2004-04-26,2004-04-26,FALSE,"Sigma Dos"
"2004-mar","Opina",0.436,0.379,NA,0.05,NA,NA,NA,NA,1000,2004-03-31,2004-03-30,2004-03-30,FALSE,"Opina"
"2004-mar","Opina",0.45,0.35,NA,0.05,NA,NA,NA,NA,NA,2004-03-19,2004-03-18,2004-03-18,FALSE,"Opina"
